symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2019-07-08 00:00:00+00:00,200.02,201.4,198.41,200.81,25338628,48.2603262,48.59328916,47.87186942,48.45093543,101354512,0,1
AAPL,2019-07-09 00:00:00+00:00,201.24,201.51,198.81,199.2,20578015,48.55468476,48.61982968,47.96838043,48.06247865,82312060,0,1
AAPL,2019-07-10 00:00:00+00:00,203.23,203.73,201.56,201.85,17897138,49.03482699,49.15546574,48.63189356,48.70186404,71588552,0,1
AAPL,2019-07-11 00:00:00+00:00,201.75,204.39,201.71,203.31,20191842,48.67773628,49.31470889,48.66808518,49.05412919,80767368,0,1
AAPL,2019-07-12 00:00:00+00:00,203.3,204,202.2,202.45,17595212,49.05171641,49.22061067,48.78631116,48.84663054,70380848,0,1
AAPL,2019-07-15 00:00:00+00:00,205.21,205.87,204,204.09,16947420,49.51255645,49.6717996,49.22061067,49.24232564,67789680,0,1
AAPL,2019-07-16 00:00:00+00:00,204.5,206.11,203.5,204.59,16866816,49.34124942,49.7297062,49.09997192,49.36296439,67467264,0,1
AAPL,2019-07-17 00:00:00+00:00,203.35,205.09,203.27,204.05,14107450,49.06378029,49.48360315,49.04447809,49.23267454,56429800,0,1
AAPL,2019-07-18 00:00:00+00:00,205.66,205.88,203.7,204,18582161,49.62113132,49.67421237,49.14822742,49.22061067,74328644,0,1
AAPL,2019-07-19 00:00:00+00:00,202.59,206.5,202.36,205.79,20929307,48.88040939,49.82380443,48.82491556,49.6524974,83717228,0,1
AAPL,2019-07-22 00:00:00+00:00,207.22,207.23,203.61,203.65,22277932,49.99752423,49.999937,49.12651244,49.13616354,89111728,0,1
AAPL,2019-07-23 00:00:00+00:00,208.84,208.91,207.29,208.46,18355210,50.38839378,50.40528321,50.01441365,50.29670833,73420840,0,1
AAPL,2019-07-24 00:00:00+00:00,208.67,209.15,207.17,207.67,14991567,50.34737661,50.46318981,49.98546035,50.1060991,59966268,0,1
AAPL,2019-07-25 00:00:00+00:00,207.02,209.24,206.73,208.89,13909535,49.94926873,50.48490478,49.87929825,50.40045766,55638140,0,1
AAPL,2019-07-26 00:00:00+00:00,207.74,209.73,207.14,207.48,17618874,50.12298853,50.60313076,49.97822203,50.06025638,70475496,0,1
AAPL,2019-07-29 00:00:00+00:00,209.68,210.64,208.44,208.46,21673389,50.59106689,50.82269329,50.29188278,50.29670833,86693556,0,1
AAPL,2019-07-30 00:00:00+00:00,208.78,210.16,207.31,208.76,33935718,50.37391713,50.70688009,50.0192392,50.36909158,135742872,0,1
AAPL,2019-07-31 00:00:00+00:00,213.04,221.37,211.3,216.42,69281361,51.4017593,53.4116009,50.98193644,52.21727726,277125444,0,1
AAPL,2019-08-01 00:00:00+00:00,208.43,218.03,206.74,213.9,54017922,50.28947001,52.60573404,49.88171103,51.60925795,216071688,0,1
AAPL,2019-08-02 00:00:00+00:00,204.02,206.43,201.63,205.53,40862122,49.22543622,49.806915,48.64878298,49.58976525,163448488,0,1
AAPL,2019-08-05 00:00:00+00:00,193.34,198.65,192.58,197.99,52392969,46.64859248,47.92977602,46.46522158,47.77053287,209571876,0,1
AAPL,2019-08-06 00:00:00+00:00,197,198.07,194.04,196.31,35824787,47.53166814,47.78983507,46.81748673,47.36518667,143299148,0,1
AAPL,2019-08-07 00:00:00+00:00,199.04,199.56,193.82,195.41,33364400,48.02387425,48.14933855,46.76440568,47.14803691,133457600,0,1
AAPL,2019-08-08 00:00:00+00:00,203.43,203.53,199.39,200.2,27009523,49.08308249,49.10721024,48.10832138,48.30375615,108038092,0,1
AAPL,2019-08-09 00:00:00+00:00,200.99,202.76,199.29,201.3,24619746,48.68014906,49.10884633,48.26840592,48.75523163,98478984,0.77,1
AAPL,2019-08-12 00:00:00+00:00,200.48,202.05,199.15,199.62,22481889,48.55662612,48.93688302,48.23449766,48.34833253,89927556,0,1
AAPL,2019-08-13 00:00:00+00:00,208.97,212.14,200.48,201.02,47539786,50.61291979,51.38069964,48.55662612,48.68741512,190159144,0,1
AAPL,2019-08-14 00:00:00+00:00,202.75,206.44,202.59,203.16,36547443,49.10642431,50.00014912,49.06767201,49.20572707,146189772,0,1
AAPL,2019-08-15 00:00:00+00:00,201.74,205.14,199.67,203.46,27883363,48.86180044,49.68528672,48.36044262,49.27838762,111533452,0,1
AAPL,2019-08-16 00:00:00+00:00,206.5,207.16,203.84,204.28,28813624,50.01468123,50.17453445,49.37042432,49.47699313,115254496,0,1
AAPL,2019-08-19 00:00:00+00:00,210.35,212.73,210.03,210.62,24431915,50.94715834,51.52359873,50.86965375,51.01255284,97727660,0,1
AAPL,2019-08-20 00:00:00+00:00,210.36,213.35,210.32,210.88,26919529,50.94958036,51.67376388,50.93989228,51.07552532,107678116,0,1
AAPL,2019-08-21 00:00:00+00:00,212.64,213.65,211.6,212.99,21564747,51.50180057,51.74642443,51.24991065,51.58657121,86258988,0,1
AAPL,2019-08-22 00:00:00+00:00,212.46,214.44,210.75,213.19,22267819,51.45820424,51.93776389,51.04403908,51.63501158,89071276,0,1
AAPL,2019-08-23 00:00:00+00:00,202.64,212.05,201,209.43,46882843,49.07978211,51.35890148,48.68257108,50.72433264,187531372,0,1
AAPL,2019-08-26 00:00:00+00:00,206.49,207.19,205.06,205.86,26066130,50.01225921,50.18180051,49.66591057,49.85967205,104264520,0,1
AAPL,2019-08-27 00:00:00+00:00,204.16,208.55,203.53,207.86,25897344,49.44792891,50.51119502,49.29534175,50.34407574,103589376,0,1
AAPL,2019-08-28 00:00:00+00:00,205.53,205.72,203.32,204.1,15957632,49.77974544,49.82576379,49.24447936,49.4333968,63830528,0,1
AAPL,2019-08-29 00:00:00+00:00,209.01,209.32,206.66,208.5,21007652,50.62260787,50.69769044,50.05343353,50.49908492,84030608,0,1
AAPL,2019-08-30 00:00:00+00:00,208.74,210.45,207.2,210.16,21162561,50.55721337,50.97137852,50.18422252,50.90113999,84650244,0,1
AAPL,2019-09-03 00:00:00+00:00,205.7,206.98,204.22,206.43,20059574,49.82091976,50.13093812,49.46246102,49.9977271,80238296,0,1
AAPL,2019-09-04 00:00:00+00:00,209.19,209.48,207.32,208.39,19216820,50.6662042,50.73644273,50.21328675,50.47244272,76867280,0,1
AAPL,2019-09-05 00:00:00+00:00,213.28,213.97,211.51,212,23946984,51.65680975,51.82392902,51.22811248,51.34679139,95787936,0,1
AAPL,2019-09-06 00:00:00+00:00,213.26,214.42,212.51,214.05,19362294,51.65196571,51.93291985,51.47031433,51.84330517,77449176,0,1
AAPL,2019-09-09 00:00:00+00:00,214.17,216.44,211.07,214.84,27309401,51.87236939,52.42216758,51.12154367,52.03464463,109237604,0,1
AAPL,2019-09-10 00:00:00+00:00,216.7,216.78,211.71,213.86,31777931,52.48514006,52.50451621,51.27655285,51.79728682,127111724,0,1
AAPL,2019-09-11 00:00:00+00:00,223.59,223.71,217.73,218.07,44289646,54.15391078,54.182975,52.73460796,52.81695659,177158584,0,1
AAPL,2019-09-12 00:00:00+00:00,223.09,226.42,222.86,224.8,32226669,54.03280986,54.83934201,53.97710344,54.44697502,128906676,0,1
AAPL,2019-09-13 00:00:00+00:00,218.75,220.79,217.02,220,39763296,52.98165385,53.47574561,52.56264465,53.28440616,159053184,0,1
AAPL,2019-09-16 00:00:00+00:00,219.9,220.13,217.56,217.73,21158141,53.26018597,53.3158924,52.69343365,52.73460796,84632564,0,1
AAPL,2019-09-17 00:00:00+00:00,220.7,220.82,219.12,219.96,18386468,53.45394745,53.48301167,53.07126853,53.27471808,73545872,0,1
AAPL,2019-09-18 00:00:00+00:00,222.77,222.85,219.44,221.06,25643093,53.95530527,53.97468142,53.14877312,53.54114011,102572372,0,1
AAPL,2019-09-19 00:00:00+00:00,220.96,223.76,220.37,222.01,22187876,53.51691993,54.1950851,53.37402084,53.77123187,88751504,0,1
AAPL,2019-09-20 00:00:00+00:00,217.73,222.56,217.47,221.38,57977094,52.73460796,53.90444288,52.67163548,53.6186447,231908376,0,1
AAPL,2019-09-23 00:00:00+00:00,218.72,219.84,217.65,218.95,19419648,52.97438779,53.24565386,52.71523182,53.03009422,77678592,0,1
AAPL,2019-09-24 00:00:00+00:00,217.68,222.49,217.19,221.03,31434367,52.72249787,53.88748875,52.60381897,53.53387406,125737468,0,1
AAPL,2019-09-25 00:00:00+00:00,221.03,221.5,217.14,218.55,22481006,53.53387406,53.64770892,52.59170888,52.93321348,89924024,0,1
AAPL,2019-09-26 00:00:00+00:00,219.89,220.94,218.83,220,19088312,53.25776395,53.51207589,53.00103,53.28440616,76353248,0,1
AAPL,2019-09-27 00:00:00+00:00,218.82,220.96,217.28,220.54,25361285,52.99860798,53.51691993,52.62561713,53.41519515,101445140,0,1
AAPL,2019-09-30 00:00:00+00:00,223.97,224.58,220.79,220.9,26318583,54.24594748,54.39369061,53.47574561,53.50238782,105274332,0,1
AAPL,2019-10-01 00:00:00+00:00,224.59,228.22,224.2,225.07,36187163,54.39611263,55.27530533,54.30165391,54.51236952,144748652,0,1
AAPL,2019-10-02 00:00:00+00:00,218.96,223.58,217.93,223.06,35767257,53.03251624,54.15148876,52.78304833,54.0255438,143069028,0,1
AAPL,2019-10-03 00:00:00+00:00,220.82,220.96,215.13,218.43,30352686,53.48301167,53.51691993,52.10488316,52.90414926,121410744,0,1
AAPL,2019-10-04 00:00:00+00:00,227.01,227.49,223.89,225.64,34755553,54.9822411,55.09849798,54.22657134,54.65042457,139022212,0,1
AAPL,2019-10-07 00:00:00+00:00,227.06,229.93,225.84,226.27,30889269,54.99435119,55.68947049,54.69886494,54.80301173,123557076,0,1
AAPL,2019-10-08 00:00:00+00:00,224.4,228.06,224.33,225.82,29282700,54.35009428,55.23655304,54.33314015,54.6940209,117130800,0,1
AAPL,2019-10-09 00:00:00+00:00,227.03,227.79,225.64,227.03,19029424,54.98708513,55.17115854,54.65042457,54.98708513,76117696,0,1
AAPL,2019-10-10 00:00:00+00:00,230.09,230.44,227.3,227.93,28962984,55.72822278,55.81299343,55.05247963,55.2050668,115851936,0,1
AAPL,2019-10-11 00:00:00+00:00,236.21,237.64,232.31,232.95,41990210,57.21049808,57.55684672,56.26591088,56.42092006,167960840,0,1
AAPL,2019-10-14 00:00:00+00:00,235.87,238.13,234.67,234.9,24413484,57.12814945,57.67552563,56.83750724,56.89321366,97653936,0,1
AAPL,2019-10-15 00:00:00+00:00,235.32,237.65,234.88,236.39,23040483,56.99493844,57.55926874,56.88836963,57.25409441,92161932,0,1
AAPL,2019-10-16 00:00:00+00:00,234.37,235.24,233.2,233.37,19286694,56.76484668,56.97556229,56.48147052,56.52264484,77146776,0,1
AAPL,2019-10-17 00:00:00+00:00,235.28,236.15,233.52,235.09,17272897,56.98525036,57.19596597,56.55897512,56.93923201,69091588,0,1
AAPL,2019-10-18 00:00:00+00:00,236.41,237.58,234.29,234.59,24248023,57.25893845,57.54231461,56.74547054,56.81813109,96992092,0,1
AAPL,2019-10-21 00:00:00+00:00,240.51,240.99,237.32,237.52,21811567,58.25196602,58.36822291,57.47934213,57.5277825,87246268,0,1
AAPL,2019-10-22 00:00:00+00:00,239.96,242.2,239.62,241.16,22684001,58.118755,58.66128714,58.03640638,58.40939722,90736004,0,1
AAPL,2019-10-23 00:00:00+00:00,243.18,243.24,241.22,242.1,19932545,58.89864495,58.91317706,58.42392933,58.63706696,79730180,0,1
AAPL,2019-10-24 00:00:00+00:00,243.58,244.8,241.81,244.51,17916255,58.99552569,59.29101194,58.56682842,59.2207734,71665020,0,1
AAPL,2019-10-25 00:00:00+00:00,246.58,246.73,242.88,243.16,18369296,59.72213123,59.7584615,58.8259844,58.89380091,73477184,0,1
AAPL,2019-10-28 00:00:00+00:00,249.05,249.25,246.72,247.42,23655368,60.32036979,60.36881016,59.75603948,59.92558078,94621472,0,1
AAPL,2019-10-29 00:00:00+00:00,243.29,249.75,242.57,248.97,35709867,58.92528715,60.48991108,58.75090182,60.30099364,142839468,0,1
AAPL,2019-10-30 00:00:00+00:00,243.26,245.3,241.21,244.76,31130522,58.9180211,59.41211286,58.42150731,59.28132387,124522088,0,1
AAPL,2019-10-31 00:00:00+00:00,248.76,249.17,237.26,247.24,34790520,60.25013125,60.34943401,57.46481002,59.88198444,139162080,0,1
AAPL,2019-11-01 00:00:00+00:00,255.82,255.93,249.16,249.54,37781334,61.96007628,61.98671849,60.34701199,60.43904869,151125336,0,1
AAPL,2019-11-04 00:00:00+00:00,257.5,257.85,255.38,257.33,25817952,62.36697539,62.45174603,61.85350747,62.32580107,103271808,0,1
AAPL,2019-11-05 00:00:00+00:00,257.13,258.19,256.32,257.05,19974427,62.2773607,62.53409466,62.08117721,62.25798456,79897708,0,1
AAPL,2019-11-06 00:00:00+00:00,257.24,257.49,255.37,256.77,18966124,62.30400291,62.36455337,61.85108545,62.19016804,75864496,0,1
AAPL,2019-11-07 00:00:00+00:00,259.43,260.35,258.11,258.74,23735083,63.02092037,63.24440743,62.70026503,62.85330508,94940332,0.77,1
AAPL,2019-11-08 00:00:00+00:00,260.14,260.44,256.85,258.69,17520495,63.19339408,63.26627029,62.39418493,62.84115904,70081980,0,1
AAPL,2019-11-11 00:00:00+00:00,262.2,262.47,258.28,258.3,20507459,63.69381074,63.75939934,62.74156155,62.74641997,82029836,0,1
AAPL,2019-11-12 00:00:00+00:00,261.96,262.79,260.92,261.55,21847226,63.63550977,63.83713396,63.38287223,63.53591228,87388904,0,1
AAPL,2019-11-13 00:00:00+00:00,264.47,264.78,261.07,261.13,25817593,64.24524076,64.32054618,63.41931034,63.43388558,103270372,0,1
AAPL,2019-11-14 00:00:00+00:00,262.64,264.88,262.1,263.75,22395556,63.80069586,64.34483825,63.66951867,64.07033785,89582224,0,1
AAPL,2019-11-15 00:00:00+00:00,265.76,265.78,263.01,263.68,25093666,64.55860848,64.56346689,63.89057652,64.0533334,100374664,0,1
AAPL,2019-11-18 00:00:00+00:00,267.1,267.43,264.23,265.8,21700897,64.88412223,64.96428607,64.18693979,64.56832531,86803588,0,1
AAPL,2019-11-19 00:00:00+00:00,266.29,268,265.39,267.9,19069597,64.68735646,65.10275087,64.46872782,65.0784588,76278388,0,1
AAPL,2019-11-20 00:00:00+00:00,263.19,266.08,260.4,265.54,26609919,63.93430225,64.63634311,63.25655346,64.50516592,106439676,0,1
AAPL,2019-11-21 00:00:00+00:00,262.01,264.01,261.18,263.69,30348778,63.64765581,64.13349723,63.44603162,64.0557626,121395112,0,1
AAPL,2019-11-22 00:00:00+00:00,261.78,263.18,260.84,262.59,16331263,63.59178404,63.93187304,63.36343858,63.78854982,65325052,0,1
AAPL,2019-11-25 00:00:00+00:00,266.37,266.44,262.52,262.71,21029517,64.70679011,64.72379456,63.77154537,63.81770031,84118068,0,1
AAPL,2019-11-26 00:00:00+00:00,264.29,267.16,262.5,266.94,26334882,64.20151503,64.89869748,63.76668696,64.84525492,105339528,0,1
AAPL,2019-11-27 00:00:00+00:00,267.84,267.98,265.31,265.58,16386122,65.06388356,65.09789246,64.44929416,64.51488275,65544488,0,1
AAPL,2019-11-29 00:00:00+00:00,267.25,268,265.9,266.6,11654363,64.92056034,65.10275087,64.59261738,64.76266188,46617452,0,1
AAPL,2019-12-02 00:00:00+00:00,264.16,268.25,263.45,267.27,23693550,64.16993534,65.16348105,63.99746163,64.92541875,94774200,0,1
AAPL,2019-12-03 00:00:00+00:00,259.45,259.53,256.29,258.31,29377268,63.02577879,63.04521244,62.25814933,62.74884917,117509072,0,1
AAPL,2019-12-04 00:00:00+00:00,261.74,263.31,260.68,261.07,16810388,63.58206722,63.96345273,63.32457126,63.41931034,67241552,0,1
AAPL,2019-12-05 00:00:00+00:00,265.58,265.89,262.73,263.79,18661343,64.51488275,64.59018817,63.82255872,64.08005468,74645372,0,1
AAPL,2019-12-06 00:00:00+00:00,270.71,271,267.3,267.48,26547493,65.761066,65.83151301,64.93270638,64.9764321,106189972,0,1
AAPL,2019-12-09 00:00:00+00:00,266.92,270.8,264.91,270,32182645,64.84039651,65.78292887,64.35212587,65.5885923,128730580,0,1
AAPL,2019-12-10 00:00:00+00:00,268.48,270.07,265.86,268.6,22632383,65.21935282,65.60559675,64.58290055,65.2485033,90529532,0,1
AAPL,2019-12-11 00:00:00+00:00,270.77,271.1,268.5,268.81,19723391,65.77564125,65.85580508,65.22421123,65.29951665,78893564,0,1
AAPL,2019-12-12 00:00:00+00:00,271.46,272.56,267.32,267.78,34437042,65.94325654,66.21046932,64.93756479,65.04930832,137748168,0,1
AAPL,2019-12-13 00:00:00+00:00,275.15,275.3,270.93,271.46,33432806,66.83963397,66.87607207,65.81450856,65.94325654,133731224,0,1
AAPL,2019-12-16 00:00:00+00:00,279.86,280.79,276.98,277,32081105,67.98379052,68.20970678,67.28417887,67.28903728,128324420,0,1
AAPL,2019-12-17 00:00:00+00:00,280.41,281.77,278.8,279.57,28575798,68.11739691,68.44776908,67.72629457,67.91334352,114303192,0,1
AAPL,2019-12-18 00:00:00+00:00,279.74,281.9,279.12,279.8,29024687,67.95464004,68.47934877,67.80402919,67.96921528,116098748,0,1
AAPL,2019-12-19 00:00:00+00:00,280.02,281.18,278.95,279.5,24626947,68.02265784,68.30444586,67.76273267,67.89633907,98507788,0,1
AAPL,2019-12-20 00:00:00+00:00,279.44,282.65,278.56,282.23,69032743,67.88176382,68.66153931,67.6679936,68.55951261,276130972,0,1
AAPL,2019-12-23 00:00:00+00:00,284,284.25,280.37,280.53,24677883,68.98948227,69.05021245,68.10768008,68.1465474,98711532,0,1
AAPL,2019-12-24 00:00:00+00:00,284.27,284.89,282.92,284.69,12119714,69.05507086,69.2056817,68.7271279,69.15709756,48478856,0,1
AAPL,2019-12-26 00:00:00+00:00,289.91,289.98,284.7,284.82,23334004,70.42514368,70.44214813,69.15952677,69.18867725,93336016,0,1
AAPL,2019-12-27 00:00:00+00:00,289.8,293.97,288.12,291.12,36592936,70.3984224,71.41140177,69.9903156,70.71907774,146371744,0,1
AAPL,2019-12-30 00:00:00+00:00,291.52,292.69,285.22,289.46,36059614,70.81624603,71.10046326,69.28584554,70.31582936,144238456,0,1
AAPL,2019-12-31 00:00:00+00:00,293.65,293.68,289.52,289.93,25247625,71.33366714,71.34095476,70.3304046,70.43000209,100990500,0,1
AAPL,2020-01-02 00:00:00+00:00,300.35,300.6,295.19,296.24,33911864,72.96123591,73.02196609,71.70776504,71.96283179,135647456,0,1
AAPL,2020-01-03 00:00:00+00:00,297.43,300.58,296.5,297.15,36633878,72.25190744,73.01710768,72.02599117,72.18388964,146535512,0,1
AAPL,2020-01-06 00:00:00+00:00,299.8,299.96,292.75,293.79,29644644,72.82762952,72.86649684,71.1150385,71.36767604,118578576,0,1
AAPL,2020-01-07 00:00:00+00:00,298.39,300.9,297.48,299.84,27877655,72.48511132,73.09484231,72.26405347,72.83734635,111510620,0,1
AAPL,2020-01-08 00:00:00+00:00,303.19,304.44,297.16,297.16,33090946,73.65113074,73.95478163,72.18631884,72.18631884,132363784,0,1
AAPL,2020-01-09 00:00:00+00:00,309.63,310.43,306.2,307.24,42621542,75.21554012,75.40987669,74.38232208,74.63495962,170486168,0,1
AAPL,2020-01-10 00:00:00+00:00,310.33,312.67,308.25,310.6,35217272,75.38558462,75.95401909,74.88030954,75.45117322,140869088,0,1
AAPL,2020-01-13 00:00:00+00:00,316.96,317.07,311.15,311.64,30028742,76.99614894,77.02287022,75.58477961,75.70381076,120114968,0,1
AAPL,2020-01-14 00:00:00+00:00,312.68,317.57,312.17,316.7,40653457,75.9564483,77.14433058,75.83255873,76.93298956,162613828,0,1
AAPL,2020-01-15 00:00:00+00:00,311.34,315.5,309.55,311.85,30480882,75.63093454,76.64148471,75.19610647,75.75482411,121923528,0,1
AAPL,2020-01-16 00:00:00+00:00,315.24,315.7,312.09,313.59,27207254,76.57832532,76.69006885,75.81312508,76.17750614,108829016,0,1
AAPL,2020-01-17 00:00:00+00:00,318.73,318.74,315,316.27,34454117,77.42611861,77.42854781,76.52002435,76.82853365,137816468,0,1
AAPL,2020-01-21 00:00:00+00:00,316.57,319.02,316,317.19,27235039,76.90140987,77.49656561,76.76294506,77.05202071,108940156,0,1
AAPL,2020-01-22 00:00:00+00:00,317.7,319.99,317.31,318.58,25458115,77.17591027,77.7321987,77.08117119,77.3896805,101832460,0,1
AAPL,2020-01-23 00:00:00+00:00,319.23,319.56,315.65,317.92,26117993,77.54757896,77.6277428,76.67792281,77.22935283,104471972,0,1
AAPL,2020-01-24 00:00:00+00:00,318.31,323.33,317.52,320.25,36634380,77.32409191,78.54355388,77.13218454,77.79535809,146537520,0,1
AAPL,2020-01-27 00:00:00+00:00,308.95,311.77,304.88,310.06,40485005,75.05035404,75.73539045,74.06166674,75.31999603,161940020,0,1
AAPL,2020-01-28 00:00:00+00:00,317.69,318.4,312.19,312.6,40558486,77.17348106,77.34595477,75.83741715,75.93701464,162233944,0,1
AAPL,2020-01-29 00:00:00+00:00,324.34,327.85,321.38,324.45,54149928,78.7889038,79.6415555,78.06985849,78.81562508,216599712,0,1
AAPL,2020-01-30 00:00:00+00:00,323.87,324.09,318.75,320.54,31685808,78.67473107,78.72817362,77.43097702,77.86580509,126743232,0,1
AAPL,2020-01-31 00:00:00+00:00,309.51,322.68,308.29,320.93,49897096,75.18638964,78.38565542,74.89002637,77.96054417,199588384,0,1
AAPL,2020-02-03 00:00:00+00:00,308.66,313.49,302.22,304.3,43496401,74.97990703,76.15321407,73.41549765,73.92077273,173985604,0,1
AAPL,2020-02-04 00:00:00+00:00,318.85,319.64,313.63,315.31,34154134,77.45526909,77.64717645,76.18722297,76.59532977,136616536,0,1
AAPL,2020-02-05 00:00:00+00:00,321.45,324.76,318.95,323.52,29706718,78.08686294,78.8909305,77.47956116,78.58970882,118826872,0,1
AAPL,2020-02-06 00:00:00+00:00,325.21,325.22,320.26,322.57,26356385,79.00024482,79.00267403,77.7977873,78.35893414,105425540,0,1
AAPL,2020-02-07 00:00:00+00:00,320.03,323.4,318,322.37,29421012,77.92896448,78.74957695,77.43464895,78.49876661,117684048,0.77,1
AAPL,2020-02-10 00:00:00+00:00,321.55,321.55,313.85,314.18,27337215,78.29909236,78.29909236,76.42410243,76.50445915,109348860,0,1
AAPL,2020-02-11 00:00:00+00:00,319.61,323.9,318.71,323.6,23580780,77.8266923,78.87132955,77.60753764,78.79827799,94323120,0,1
AAPL,2020-02-12 00:00:00+00:00,327.2,327.22,321.47,321.47,28432573,79.67489666,79.67976676,78.27961195,78.27961195,113730292,0,1
AAPL,2020-02-13 00:00:00+00:00,324.87,326.22,323.35,324.19,23686892,79.10752958,79.43626158,78.7374017,78.94194605,94747568,0,1
AAPL,2020-02-14 00:00:00+00:00,324.95,325.98,322.85,324.74,20028447,79.12700999,79.37782033,78.6156491,79.0758739,80113788,0,1
AAPL,2020-02-18 00:00:00+00:00,319,319.75,314.61,315.36,38190545,77.67815414,77.86078303,76.60916638,76.79179526,152762180,0,1
AAPL,2020-02-19 00:00:00+00:00,323.62,324.57,320,320,23495991,78.8031481,79.03447802,77.92165932,77.92165932,93983964,0,1
AAPL,2020-02-20 00:00:00+00:00,320.3,324.65,318.21,322.63,25141489,77.99471088,79.05395844,77.48578504,78.56207796,100565956,0,1
AAPL,2020-02-21 00:00:00+00:00,313.05,320.45,310.5,318.62,32426415,76.22929829,78.03123666,75.60836006,77.58562217,129705660,0,1
AAPL,2020-02-24 00:00:00+00:00,298.18,304.18,289.23,297.26,55548828,72.60837618,74.06940729,70.42900477,72.38435141,222195312,0,1
AAPL,2020-02-25 00:00:00+00:00,288.08,302.53,286.13,300.95,57668364,70.14897381,73.66762374,69.6741387,73.28288554,230673456,0,1
AAPL,2020-02-26 00:00:00+00:00,292.65,297.88,286.5,286.53,49678431,71.2617925,72.53532462,69.76423561,69.77154077,198713724,0,1
AAPL,2020-02-27 00:00:00+00:00,273.52,286,272.96,281.1,80151381,66.60353831,69.64248302,66.4671754,68.44930761,320605524,0,1
AAPL,2020-02-28 00:00:00+00:00,273.36,278.41,256.37,257.26,106721230,66.56457748,67.79427866,62.42742438,62.64414399,426884920,0,1
AAPL,2020-03-02 00:00:00+00:00,298.81,301.44,277.72,282.28,85349339,72.76178445,73.40220308,67.62626009,68.73664373,341397356,0,1
AAPL,2020-03-03 00:00:00+00:00,289.32,304,285.8,303.67,79868852,70.45092024,74.02557636,69.59378198,73.94521965,319475408,0,1
AAPL,2020-03-04 00:00:00+00:00,302.74,303.4,293.13,296.44,54794568,73.71875982,73.87947325,71.37867499,72.18467716,219178272,0,1
AAPL,2020-03-05 00:00:00+00:00,292.92,299.55,291.41,295.52,46893219,71.3275389,72.94197828,70.95984607,71.96065239,187572876,0,1
AAPL,2020-03-06 00:00:00+00:00,289.03,290.82,281.23,282,56544246,70.38030373,70.81617801,68.48096329,68.66846228,226176984,0,1
AAPL,2020-03-09 00:00:00+00:00,266.17,278.09,263,263.75,71686208,64.81377519,67.716357,64.04186376,64.22449265,286744832,0,1
AAPL,2020-03-10 00:00:00+00:00,285.34,286.44,269.37,277.14,71322520,69.4817696,69.7496253,65.59299179,67.48502708,285290080,0,1
AAPL,2020-03-11 00:00:00+00:00,275.43,281.22,271.86,277.39,64094970,67.06863321,68.47852823,66.1993197,67.54590337,256379880,0,1
AAPL,2020-03-12 00:00:00+00:00,248.23,270,248,255.94,104618517,60.44529217,65.74640005,60.38928598,62.32271715,418474068,0,1
AAPL,2020-03-13 00:00:00+00:00,277.97,279.92,252.95,264.89,92683032,67.68713638,68.16197149,61.59463664,64.50208856,370732128,0,1
AAPL,2020-03-16 00:00:00+00:00,242.21,259.08,240,241.95,80605865,58.97939095,63.08732343,58.44124449,58.9160796,322423460,0,1
AAPL,2020-03-17 00:00:00+00:00,252.86,257.61,238.4,247.51,81013965,61.57272118,62.72937081,58.0516362,60.26996844,324055860,0,1
AAPL,2020-03-18 00:00:00+00:00,246.67,250,237.12,239.77,75058406,60.06542408,60.87629635,57.73994956,58.3852383,300233624,0,1
AAPL,2020-03-19 00:00:00+00:00,244.78,252.84,242.61,247.39,67964255,59.60519928,61.56785107,59.07679303,60.24074781,271857020,0,1
AAPL,2020-03-20 00:00:00+00:00,229.24,251.83,228,247.18,100423346,55.8211287,61.32191084,55.51918227,60.18961172,401693384,0,1
AAPL,2020-03-23 00:00:00+00:00,224.37,228.5,212.61,228.08,84188208,54.63525845,55.64093486,51.77163747,55.53866268,336752832,0,1
AAPL,2020-03-24 00:00:00+00:00,246.88,247.69,234.3,236.36,71882773,60.11656017,60.31379937,57.05326494,57.55488562,287531092,0,1
AAPL,2020-03-25 00:00:00+00:00,245.52,258.25,244.3,250.75,75900510,59.78539312,62.88521413,59.48831679,61.05892524,303602040,0,1
AAPL,2020-03-26 00:00:00+00:00,258.44,258.68,246.36,246.52,63140169,62.93148011,62.98992136,59.98993747,60.0288983,252560676,0,1
AAPL,2020-03-27 00:00:00+00:00,247.74,255.87,247.05,252.75,51054153,60.32597463,62.30567179,60.15795605,61.54593561,204216612,0,1
AAPL,2020-03-30 00:00:00+00:00,254.81,255.52,249.4,250.74,41994110,62.04755629,62.22044497,60.73019324,61.05649018,167976440,0,1
AAPL,2020-03-31 00:00:00+00:00,254.29,262.49,252,255.6,49250501,61.92093359,63.91767611,61.36330672,62.23992539,197002004,0,1
AAPL,2020-04-01 00:00:00+00:00,240.91,248.72,239.13,246.5,44054638,58.66283421,60.56460971,58.22939498,60.0240282,176218552,0,1
AAPL,2020-04-02 00:00:00+00:00,244.93,245.15,236.9,240.34,41483493,59.64172506,59.6952962,57.68637842,58.52403626,165933972,0,1
AAPL,2020-04-03 00:00:00+00:00,241.41,245.7,238.97,242.8,32470017,58.7845868,59.82922405,58.19043415,59.12305901,129880068,0,1
